Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,Talk Duration,Satisfaction rating
ID0346,Gopal,01-07-2025,09:04:19,Payment related,Y,Y,74,130,5
ID0347,Bhaskar,01-07-2025,09:07:12,Technical Support,Y,Y,26,70,3
ID0348,Darshan,01-07-2025,09:07:12,Technical Support,N,N,,0,
ID0349,Jatin,01-07-2025,09:20:10,Technical Support,Y,Y,40,308,2
ID0350,Jatin,01-07-2025,09:20:10,Streaming,Y,Y,12,294,3
ID0351,Jatin,01-07-2025,10:14:53,Contract related,Y,Y,114,221,5
ID0352,Bhaskar,01-07-2025,10:14:53,Contract related,Y,Y,85,209,4
ID0353,Darshan,01-07-2025,10:23:31,Admin Support,Y,Y,52,115,5
ID0354,Gopal,01-07-2025,10:23:31,Streaming,Y,Y,60,258,3
ID0355,Jatin,01-07-2025,10:33:36,Admin Support,Y,Y,76,307,4
ID0356,Sonal,01-07-2025,10:33:36,Contract related,N,N,,0,
ID0357,Bhaskar,01-07-2025,10:48:00,Streaming,N,N,,0,
ID0358,Jatin,01-07-2025,10:48:00,Streaming,Y,Y,25,80,5
ID0359,Gopal,01-07-2025,11:36:58,Streaming,Y,Y,37,152,3
ID0360,Dhruv,01-07-2025,11:36:58,Admin Support,Y,Y,71,341,3
ID0361,Jignesh,01-07-2025,11:42:43,Admin Support,Y,Y,76,277,1
ID0362,Sonal,01-07-2025,11:42:43,Technical Support,Y,Y,66,410,3
ID0363,Darshan,01-07-2025,11:47:02,Admin Support,Y,Y,72,205,3
ID0364,Jignesh,01-07-2025,11:47:02,Admin Support,Y,Y,47,397,5
ID0365,Jignesh,01-07-2025,12:08:38,Payment related,N,N,,0,
ID0366,Gopal,01-07-2025,12:08:38,Payment related,Y,Y,29,171,5
ID0367,Dhruv,01-07-2025,12:36:00,Streaming,N,N,,0,
ID0368,Bhaskar,01-07-2025,12:36:00,Contract related,Y,Y,122,100,4
ID0369,Gopal,01-07-2025,12:48:58,Technical Support,Y,Y,52,246,5
ID0370,Madhuri,01-07-2025,12:48:58,Admin Support,Y,Y,33,266,4
ID0371,Jatin,01-07-2025,13:26:24,Payment related,Y,Y,123,144,3
ID0372,Gopal,01-07-2025,13:26:24,Technical Support,Y,Y,23,123,4
ID0373,Bhaskar,01-07-2025,13:30:43,Streaming,N,N,,0,
ID0374,Sonal,01-07-2025,13:30:43,Admin Support,Y,N,29,205,5
ID0375,Gopal,01-07-2025,13:42:14,Contract related,N,N,,0,
ID0376,Bhaskar,01-07-2025,13:42:14,Streaming,Y,Y,54,228,5
ID0377,Dhruv,01-07-2025,13:45:07,Streaming,Y,Y,14,283,4
ID0378,Dhruv,01-07-2025,13:45:07,Payment related,Y,Y,11,265,3
ID0379,Jatin,01-07-2025,14:31:12,Payment related,Y,Y,84,299,1
ID0380,Madhuri,01-07-2025,14:31:12,Payment related,Y,Y,21,171,4
ID0381,Madhuri,01-07-2025,15:53:17,Technical Support,Y,N,81,310,3
ID0382,Dhruv,01-07-2025,15:53:17,Payment related,N,N,,0,
ID0383,Darshan,01-07-2025,16:07:41,Admin Support,N,N,,0,
ID0384,Sonal,01-07-2025,16:07:41,Technical Support,Y,Y,84,382,4
ID0385,Madhuri,01-07-2025,16:29:17,Streaming,Y,Y,118,215,2
ID0386,Bhaskar,01-07-2025,16:29:17,Technical Support,Y,Y,35,375,2
ID0387,Dhruv,01-07-2025,16:40:48,Payment related,Y,Y,82,133,3
ID0388,Jignesh,01-07-2025,16:40:48,Streaming,Y,Y,119,183,4
ID0389,Jignesh,01-07-2025,17:03:50,Contract related,Y,Y,107,406,2
ID0390,Jatin,01-07-2025,17:03:50,Contract related,Y,Y,86,42,4
ID0391,Darshan,01-07-2025,17:39:50,Streaming,Y,Y,76,83,4
ID0392,Sonal,01-07-2025,17:39:50,Streaming,Y,N,78,187,3
ID0393,Jignesh,01-07-2025,17:47:02,Admin Support,Y,Y,118,33,3
ID0394,Darshan,01-07-2025,17:47:02,Technical Support,N,N,,0,
ID0395,Jatin,01-07-2025,17:48:29,Admin Support,Y,Y,47,122,5
ID0396,Darshan,01-07-2025,17:48:29,Admin Support,Y,Y,86,178,2
ID0397,Gopal,01-07-2025,17:55:41,Technical Support,Y,Y,76,352,3
ID0398,Jignesh,01-07-2025,17:55:41,Payment related,Y,Y,32,203,4
ID0399,Jatin,01-08-2025,09:00:00,Admin Support,Y,Y,98,213,5
ID0400,Jignesh,01-08-2025,09:00:00,Technical Support,Y,Y,86,37,4
ID0401,Darshan,01-08-2025,09:24:29,Technical Support,Y,Y,37,65,3
ID0402,Gopal,01-08-2025,09:24:29,Admin Support,Y,Y,15,267,5
ID0403,Darshan,01-08-2025,09:47:31,Contract related,Y,Y,114,253,5
ID0404,Sonal,01-08-2025,09:47:31,Payment related,N,N,,0,
ID0405,Jignesh,01-08-2025,09:59:02,Technical Support,N,N,,0,
ID0406,Madhuri,01-08-2025,09:59:02,Streaming,N,N,,0,
ID0407,Madhuri,01-08-2025,10:42:14,Streaming,Y,N,23,136,3
ID0408,Dhruv,01-08-2025,10:42:14,Payment related,N,N,,0,
ID0409,Jatin,01-08-2025,10:49:26,Admin Support,Y,Y,69,341,3
ID0410,Sonal,01-08-2025,10:49:26,Contract related,Y,Y,15,370,4
ID0411,Bhaskar,01-08-2025,10:49:26,Technical Support,Y,Y,119,328,3
ID0412,Bhaskar,01-08-2025,10:49:26,Streaming,Y,Y,68,317,1
ID0413,Darshan,01-08-2025,11:00:58,Contract related,Y,Y,115,370,3
ID0414,Jatin,01-08-2025,11:00:58,Contract related,Y,Y,84,71,5
ID0415,Dhruv,01-08-2025,11:16:48,Contract related,Y,N,59,77,4
ID0416,Darshan,01-08-2025,11:16:48,Technical Support,Y,N,112,214,4
ID0417,Dhruv,01-08-2025,11:16:48,Contract related,N,N,,0,
ID0418,Dhruv,01-08-2025,11:16:48,Admin Support,Y,Y,39,291,3
ID0419,Jignesh,01-08-2025,12:12:58,Streaming,Y,Y,31,395,5
ID0420,Dhruv,01-08-2025,12:12:58,Streaming,Y,Y,112,221,2
ID0421,Gopal,01-08-2025,12:14:24,Streaming,Y,Y,49,145,4
ID0422,Gopal,01-08-2025,12:14:24,Technical Support,Y,Y,18,398,3
ID0423,Sonal,01-08-2025,12:38:53,Technical Support,Y,Y,80,163,4
ID0424,Dhruv,01-08-2025,12:38:53,Admin Support,Y,Y,57,153,3
ID0425,Sonal,01-08-2025,12:48:58,Contract related,N,N,,0,
ID0426,Darshan,01-08-2025,12:48:58,Contract related,Y,N,87,378,4
ID0427,Darshan,01-08-2025,13:10:34,Payment related,N,N,,0,
ID0428,Gopal,01-08-2025,13:10:34,Streaming,Y,Y,81,356,3
ID0429,Jatin,01-08-2025,13:10:34,Technical Support,N,N,,0,
ID0430,Jignesh,01-08-2025,13:10:34,Streaming,Y,Y,47,131,5
ID0431,Jatin,01-08-2025,13:17:46,Streaming,Y,Y,57,375,4
ID0432,Bhaskar,01-08-2025,13:17:46,Payment related,N,N,,0,
ID0433,Jatin,01-08-2025,13:43:41,Contract related,Y,Y,104,235,4
ID0434,Bhaskar,01-08-2025,13:43:41,Admin Support,Y,Y,16,346,3
ID0435,Gopal,01-08-2025,15:37:26,Streaming,Y,Y,37,253,4
ID0436,Darshan,01-08-2025,15:37:26,Admin Support,N,N,,0,
ID0437,Sonal,01-08-2025,15:43:12,Technical Support,Y,Y,61,126,4
ID0438,Sonal,01-08-2025,15:43:12,Admin Support,Y,N,41,190,4
ID0439,Darshan,01-08-2025,15:53:17,Streaming,Y,Y,40,81,4
ID0440,Darshan,01-08-2025,15:53:17,Admin Support,Y,Y,55,321,2
ID0441,Gopal,01-08-2025,15:54:43,Admin Support,Y,Y,92,53,3
ID0442,Dhruv,01-08-2025,15:54:43,Contract related,Y,Y,118,98,5
ID0443,Dhruv,01-08-2025,16:37:55,Streaming,Y,Y,82,343,3
ID0444,Dhruv,01-08-2025,16:37:55,Streaming,Y,Y,83,80,3
ID0445,Jignesh,01-08-2025,18:00:00,Payment related,Y,Y,78,313,2
ID0446,Darshan,01-08-2025,18:00:00,Payment related,Y,N,111,314,5
ID0447,Jignesh,01-09-2025,09:07:12,Contract related,Y,Y,107,322,4
ID0448,Madhuri,01-09-2025,09:07:12,Streaming,Y,Y,108,243,2
ID0449,Gopal,01-09-2025,09:24:29,Payment related,Y,Y,97,159,5
ID0450,Dhruv,01-09-2025,09:24:29,Streaming,Y,Y,31,380,5
ID0451,Madhuri,01-09-2025,09:34:34,Payment related,Y,Y,20,109,4
ID0452,Jignesh,01-09-2025,09:34:34,Admin Support,Y,Y,110,413,3
ID0453,Dhruv,01-09-2025,10:22:05,Technical Support,Y,Y,86,302,5
ID0454,Bhaskar,01-09-2025,10:22:05,Streaming,Y,Y,77,131,4
ID0455,Darshan,01-09-2025,10:29:17,Streaming,Y,Y,119,407,3
ID0456,Madhuri,01-09-2025,10:29:17,Admin Support,N,N,,0,
ID0457,Jignesh,01-09-2025,10:32:10,Technical Support,Y,Y,13,186,3
ID0458,Sonal,01-09-2025,10:32:10,Payment related,Y,Y,106,147,5
ID0459,Jatin,01-09-2025,10:58:05,Payment related,Y,Y,35,325,3
ID0460,Madhuri,01-09-2025,10:58:05,Contract related,Y,N,46,323,3
ID0461,Sonal,01-09-2025,11:05:17,Admin Support,Y,N,24,375,3
ID0462,Sonal,01-09-2025,11:05:17,Streaming,Y,Y,88,393,5
ID0463,Jatin,01-09-2025,11:11:02,Admin Support,Y,Y,81,162,3
ID0464,Jignesh,01-09-2025,11:11:02,Payment related,Y,Y,96,273,3
ID0465,Bhaskar,01-09-2025,11:16:48,Admin Support,Y,Y,46,365,3
ID0466,Dhruv,01-09-2025,11:16:48,Contract related,Y,Y,25,100,4
ID0467,Sonal,01-09-2025,11:25:26,Admin Support,Y,Y,81,127,4
ID0468,Dhruv,01-09-2025,11:25:26,Payment related,N,N,,0,
ID0469,Dhruv,01-09-2025,11:48:29,Technical Support,Y,Y,97,410,1
ID0470,Madhuri,01-09-2025,11:48:29,Technical Support,Y,Y,116,196,5
ID0471,Jatin,01-09-2025,11:48:29,Payment related,N,N,,0,
ID0472,Dhruv,01-09-2025,11:48:29,Admin Support,N,N,,0,
ID0473,Bhaskar,01-09-2025,11:48:29,Payment related,Y,Y,87,345,5
ID0474,Dhruv,01-09-2025,11:48:29,Technical Support,Y,Y,43,35,4
ID0475,Gopal,01-09-2025,11:55:41,Contract related,Y,Y,102,288,3
ID0476,Dhruv,01-09-2025,11:55:41,Payment related,Y,Y,95,349,5
ID0477,Dhruv,01-09-2025,12:31:41,Technical Support,Y,Y,108,285,3
ID0478,Dhruv,01-09-2025,12:31:41,Admin Support,Y,Y,80,131,4
ID0479,Darshan,01-09-2025,12:33:07,Payment related,Y,Y,61,36,5
ID0480,Gopal,01-09-2025,12:33:07,Contract related,Y,Y,18,305,5
ID0481,Jatin,01-09-2025,12:40:19,Payment related,N,N,,0,
ID0482,Bhaskar,01-09-2025,12:40:19,Admin Support,Y,N,10,54,4
ID0483,Darshan,01-09-2025,12:50:24,Payment related,Y,Y,92,145,3
ID0484,Jignesh,01-09-2025,12:50:24,Technical Support,N,N,,0,
ID0485,Bhaskar,01-09-2025,13:03:22,Contract related,Y,Y,120,268,1
ID0486,Dhruv,01-09-2025,13:03:22,Technical Support,Y,Y,63,299,3
ID0487,Bhaskar,01-09-2025,13:39:22,Streaming,N,N,,0,
ID0488,Jatin,01-09-2025,13:39:22,Streaming,Y,Y,101,330,3
ID0489,Jatin,01-09-2025,13:59:31,Payment related,Y,Y,105,80,1
ID0490,Jatin,01-09-2025,13:59:31,Contract related,Y,Y,21,98,4
ID0491,Jatin,01-09-2025,14:12:29,Payment related,Y,Y,34,310,4
ID0492,Sonal,01-09-2025,14:12:29,Technical Support,Y,Y,78,205,1
ID0493,Darshan,01-09-2025,14:19:41,Streaming,Y,Y,44,174,3
ID0494,Jatin,01-09-2025,14:19:41,Admin Support,Y,Y,98,103,1
ID0495,Madhuri,01-09-2025,14:51:22,Payment related,Y,Y,23,203,1
ID0496,Sonal,01-09-2025,14:51:22,Admin Support,Y,Y,28,380,3
ID0497,Jatin,01-09-2025,15:43:12,Technical Support,N,N,,0,
ID0498,Madhuri,01-09-2025,15:43:12,Admin Support,Y,Y,43,63,5
ID0499,Sonal,01-09-2025,16:58:05,Streaming,N,N,,0,
ID0500,Madhuri,01-09-2025,16:58:05,Contract related,N,N,,0,
ID0501,Darshan,01-09-2025,17:05:17,Payment related,Y,Y,119,50,4
ID0502,Dhruv,01-09-2025,17:05:17,Payment related,Y,Y,32,174,5
ID0503,Gopal,01-09-2025,17:21:07,Streaming,Y,N,50,257,3
ID0504,Jignesh,01-09-2025,17:21:07,Admin Support,N,N,,0,
ID0505,Jatin,01-09-2025,17:22:34,Payment related,Y,Y,35,286,4
ID0506,Jignesh,01-09-2025,17:22:34,Contract related,Y,Y,27,163,3
ID0507,Sonal,01-09-2025,17:24:00,Streaming,Y,Y,121,200,4
ID0508,Bhaskar,01-09-2025,17:24:00,Streaming,Y,Y,42,418,2
ID0509,Gopal,01-09-2025,17:28:19,Technical Support,N,N,,0,
ID0510,Dhruv,01-09-2025,17:28:19,Technical Support,N,N,,0,
ID0511,Gopal,01-09-2025,17:32:38,Payment related,Y,Y,107,65,5
ID0512,Madhuri,01-09-2025,17:32:38,Streaming,Y,Y,116,211,4
ID0513,Dhruv,01-09-2025,17:42:43,Technical Support,Y,N,60,126,3
ID0514,Jignesh,01-09-2025,17:42:43,Payment related,Y,Y,116,278,4
ID0515,Sonal,01-10-2025,09:00:00,Payment related,Y,Y,19,371,5
ID0516,Madhuri,01-10-2025,09:00:00,Contract related,Y,Y,75,350,3
ID0517,Bhaskar,01-10-2025,09:08:38,Admin Support,Y,Y,23,48,3
ID0518,Darshan,01-10-2025,09:08:38,Technical Support,Y,Y,69,233,3
ID0519,Jignesh,01-10-2025,10:06:14,Streaming,Y,Y,64,263,5
ID0520,Madhuri,01-10-2025,10:06:14,Streaming,Y,Y,117,203,3
ID0521,Jignesh,01-10-2025,10:35:02,Streaming,Y,Y,12,394,4
ID0522,Darshan,01-10-2025,10:35:02,Admin Support,Y,Y,102,158,4
ID0523,Dhruv,01-10-2025,11:11:02,Technical Support,Y,Y,46,392,4
ID0524,Madhuri,01-10-2025,11:11:02,Streaming,Y,N,47,87,4
ID0525,Dhruv,01-10-2025,11:18:14,Streaming,Y,Y,98,143,4
ID0526,Jignesh,01-10-2025,11:18:14,Contract related,Y,Y,84,257,4
ID0527,Gopal,01-10-2025,11:29:46,Streaming,Y,Y,12,133,3
ID0528,Gopal,01-10-2025,11:29:46,Payment related,Y,Y,88,206,4
ID0529,Sonal,01-10-2025,11:31:12,Contract related,Y,Y,97,353,1
ID0530,Jatin,01-10-2025,11:31:12,Admin Support,Y,Y,51,356,3
ID0531,Bhaskar,01-10-2025,11:47:02,Admin Support,N,N,,0,
ID0532,Dhruv,01-10-2025,11:47:02,Streaming,Y,Y,106,157,4
ID0533,Darshan,01-10-2025,12:27:22,Admin Support,Y,Y,34,232,4
ID0534,Sonal,01-10-2025,12:27:22,Streaming,N,N,,0,
ID0535,Dhruv,01-10-2025,12:33:07,Technical Support,Y,Y,51,333,3
ID0536,Gopal,01-10-2025,12:33:07,Technical Support,Y,Y,74,294,4
ID0537,Gopal,01-10-2025,12:56:10,Contract related,Y,Y,29,76,3
ID0538,Madhuri,01-10-2025,12:56:10,Admin Support,Y,Y,123,375,3
ID0539,Bhaskar,01-10-2025,13:13:26,Contract related,Y,Y,100,41,4
ID0540,Dhruv,01-10-2025,13:13:26,Streaming,Y,Y,43,413,3
ID0541,Bhaskar,01-10-2025,13:48:00,Technical Support,Y,Y,24,269,4
ID0542,Jignesh,01-10-2025,13:48:00,Streaming,Y,Y,78,374,4
ID0543,Jatin,01-10-2025,13:52:19,Payment related,Y,Y,28,367,5
ID0544,Jatin,01-10-2025,13:52:19,Admin Support,Y,Y,36,88,3
ID0545,Jatin,01-10-2025,14:09:36,Payment related,N,N,,0,
ID0546,Jignesh,01-10-2025,14:09:36,Payment related,Y,Y,10,272,2
ID0547,Dhruv,01-10-2025,14:16:48,Streaming,Y,Y,43,402,3
ID0548,Sonal,01-10-2025,14:16:48,Technical Support,Y,Y,19,38,3
ID0549,Darshan,01-10-2025,14:25:26,Admin Support,Y,Y,74,394,3
ID0550,Jignesh,01-10-2025,14:25:26,Streaming,Y,Y,71,245,1
ID0551,Jatin,01-10-2025,14:32:38,Admin Support,Y,Y,117,376,5
ID0552,Jatin,01-10-2025,14:32:38,Contract related,Y,Y,61,301,3
ID0553,Jatin,01-10-2025,14:58:34,Contract related,Y,Y,118,200,3
ID0554,Madhuri,01-10-2025,14:58:34,Admin Support,Y,Y,87,258,4
ID0555,Darshan,01-10-2025,15:56:10,Payment related,Y,Y,48,66,4
ID0556,Jatin,01-10-2025,15:56:10,Contract related,Y,Y,112,134,1
ID0557,Sonal,01-10-2025,16:00:29,Contract related,Y,Y,99,164,5
ID0558,Bhaskar,01-10-2025,16:00:29,Technical Support,Y,Y,103,176,4
ID0559,Jatin,01-10-2025,16:37:55,Payment related,Y,Y,102,38,5
ID0560,Jatin,01-10-2025,16:37:55,Payment related,Y,Y,74,416,5
ID0561,Gopal,01-10-2025,16:37:55,Payment related,Y,Y,28,89,1
ID0562,Jatin,01-10-2025,16:37:55,Contract related,Y,Y,64,153,4
ID0563,Darshan,01-10-2025,16:42:14,Contract related,N,N,,0,
ID0564,Bhaskar,01-10-2025,16:42:14,Payment related,Y,Y,81,396,4
ID0565,Bhaskar,01-10-2025,16:58:05,Streaming,Y,Y,121,64,3
ID0566,Jatin,01-10-2025,16:58:05,Technical Support,Y,Y,117,171,4
ID0567,Darshan,01-10-2025,17:24:00,Payment related,Y,Y,55,254,4
ID0568,Sonal,01-10-2025,17:24:00,Technical Support,N,N,,0,
ID0569,Bhaskar,01-10-2025,17:25:26,Streaming,Y,Y,79,150,3
ID0570,Madhuri,01-10-2025,17:25:26,Technical Support,Y,Y,120,129,1
ID0571,Sonal,01-10-2025,17:31:12,Contract related,Y,Y,50,161,2
ID0572,Madhuri,01-10-2025,17:31:12,Admin Support,Y,N,15,183,1
ID0573,Dhruv,01-10-2025,17:35:31,Streaming,Y,Y,10,298,3
ID0574,Gopal,01-10-2025,17:35:31,Technical Support,Y,Y,110,254,3
ID0575,Gopal,01-10-2025,17:39:50,Payment related,Y,Y,69,47,3
ID0576,Jignesh,01-10-2025,17:39:50,Contract related,Y,N,122,168,1
ID0577,Darshan,01-10-2025,17:48:29,Contract related,Y,Y,47,58,3
ID0578,Gopal,01-10-2025,17:48:29,Technical Support,Y,N,124,406,5
ID0579,Madhuri,01-11-2025,09:30:14,Streaming,Y,Y,92,121,3
ID0580,Bhaskar,01-11-2025,09:30:14,Payment related,Y,Y,110,332,2
ID0581,Sonal,01-11-2025,09:37:26,Streaming,Y,Y,84,145,4
ID0582,Sonal,01-11-2025,09:37:26,Admin Support,N,N,,0,
ID0583,Darshan,01-11-2025,09:38:53,Admin Support,Y,Y,81,261,5
ID0584,Gopal,01-11-2025,09:38:53,Payment related,Y,Y,116,129,4
ID0585,Darshan,01-11-2025,09:38:53,Payment related,N,N,,0,
ID0586,Jatin,01-11-2025,09:38:53,Streaming,Y,Y,63,249,3
ID0587,Dhruv,01-11-2025,09:48:58,Streaming,N,N,,0,
ID0588,Jatin,01-11-2025,09:48:58,Streaming,Y,Y,30,271,3
ID0589,Darshan,01-11-2025,10:04:48,Admin Support,Y,Y,22,342,3
ID0590,Sonal,01-11-2025,10:04:48,Technical Support,Y,Y,31,320,3
ID0591,Darshan,01-11-2025,10:13:26,Payment related,Y,Y,47,152,3
ID0592,Dhruv,01-11-2025,10:13:26,Technical Support,Y,Y,88,274,3
ID0593,Madhuri,01-11-2025,10:20:38,Streaming,Y,Y,106,219,4
ID0594,Darshan,01-11-2025,10:20:38,Payment related,Y,Y,70,87,5
ID0595,Madhuri,01-11-2025,10:26:24,Payment related,Y,Y,77,337,3
ID0596,Jatin,01-11-2025,10:26:24,Streaming,Y,Y,82,401,3
ID0597,Gopal,01-11-2025,10:32:10,Contract related,Y,Y,84,285,3
ID0598,Madhuri,01-11-2025,10:32:10,Technical Support,Y,Y,50,366,4
ID0599,Madhuri,01-11-2025,11:05:17,Admin Support,N,N,,0,
ID0600,Bhaskar,01-11-2025,11:05:17,Contract related,Y,Y,73,45,3
ID0601,Gopal,01-11-2025,11:28:19,Contract related,Y,Y,79,324,3
ID0602,Dhruv,01-11-2025,11:28:19,Contract related,Y,Y,124,238,5
ID0603,Sonal,01-11-2025,11:29:46,Admin Support,N,N,,0,
ID0604,Bhaskar,01-11-2025,11:29:46,Technical Support,Y,N,75,213,4
ID0605,Bhaskar,01-11-2025,11:36:58,Technical Support,Y,Y,34,271,3
ID0606,Sonal,01-11-2025,11:36:58,Payment related,N,N,,0,
ID0607,Sonal,01-11-2025,11:47:02,Streaming,Y,Y,116,236,3
ID0608,Dhruv,01-11-2025,11:47:02,Payment related,Y,Y,20,33,3
ID0609,Jignesh,01-11-2025,12:10:05,Streaming,Y,Y,105,398,1
ID0610,Darshan,01-11-2025,12:10:05,Payment related,Y,Y,25,53,3
ID0611,Darshan,01-11-2025,12:20:10,Payment related,Y,Y,16,382,4
ID0612,Madhuri,01-11-2025,12:20:10,Contract related,Y,Y,64,160,4
ID0613,Sonal,01-11-2025,12:24:29,Admin Support,Y,Y,82,411,3
ID0614,Dhruv,01-11-2025,12:24:29,Streaming,Y,Y,13,129,5
ID0615,Jignesh,01-11-2025,12:43:12,Contract related,Y,Y,15,45,5
ID0616,Gopal,01-11-2025,12:43:12,Contract related,Y,Y,42,368,2
ID0617,Jignesh,01-11-2025,12:43:12,Payment related,N,N,,0,
ID0618,Madhuri,01-11-2025,12:43:12,Payment related,Y,Y,32,341,3
ID0619,Dhruv,01-11-2025,12:57:36,Payment related,Y,Y,75,250,3
ID0620,Sonal,01-11-2025,12:57:36,Contract related,Y,N,123,170,3
ID0621,Sonal,01-11-2025,13:19:12,Streaming,Y,Y,22,327,5
ID0622,Gopal,01-11-2025,13:19:12,Technical Support,Y,Y,21,118,2
ID0623,Gopal,01-11-2025,13:55:12,Streaming,Y,Y,15,370,4
ID0624,Darshan,01-11-2025,13:55:12,Streaming,Y,Y,76,235,4
ID0625,Jatin,01-11-2025,14:09:36,Admin Support,Y,Y,92,319,3
ID0626,Gopal,01-11-2025,14:09:36,Technical Support,N,N,,0,
ID0627,Madhuri,01-11-2025,14:13:55,Technical Support,N,N,,0,
ID0628,Bhaskar,01-11-2025,14:13:55,Payment related,Y,N,62,239,4
ID0629,Jatin,01-11-2025,14:19:41,Admin Support,Y,Y,33,298,3
ID0630,Sonal,01-11-2025,14:19:41,Admin Support,Y,Y,122,119,1
ID0631,Sonal,01-11-2025,14:24:00,Streaming,Y,N,47,275,1
ID0632,Darshan,01-11-2025,14:24:00,Admin Support,N,N,,0,
ID0633,Madhuri,01-11-2025,14:26:53,Technical Support,N,N,,0,
ID0634,Jatin,01-11-2025,14:26:53,Contract related,N,N,,0,
ID0635,Sonal,01-11-2025,14:28:19,Streaming,Y,Y,44,39,4
ID0636,Madhuri,01-11-2025,14:28:19,Contract related,Y,Y,48,281,3
ID0637,Madhuri,01-11-2025,14:32:38,Admin Support,Y,Y,60,59,3
ID0638,Darshan,01-11-2025,14:32:38,Streaming,N,N,,0,
ID0639,Jignesh,01-11-2025,14:57:07,Technical Support,Y,Y,120,201,2
ID0640,Sonal,01-11-2025,14:57:07,Admin Support,Y,Y,61,266,2
ID0641,Gopal,01-11-2025,15:12:58,Technical Support,Y,Y,103,385,4
ID0642,Bhaskar,01-11-2025,15:12:58,Contract related,N,N,,0,
ID0643,Jignesh,01-11-2025,15:37:26,Payment related,Y,Y,32,181,2
ID0644,Jatin,01-11-2025,15:37:26,Admin Support,N,N,,0,
ID0645,Jignesh,01-11-2025,15:59:02,Technical Support,Y,Y,53,277,1
ID0646,Darshan,01-11-2025,15:59:02,Streaming,Y,Y,40,176,5
ID0647,Sonal,01-11-2025,16:17:46,Contract related,Y,N,58,194,3
ID0648,Sonal,01-11-2025,16:17:46,Technical Support,Y,Y,92,147,2
ID0649,Darshan,01-11-2025,16:43:41,Payment related,N,N,,0,
ID0650,Dhruv,01-11-2025,16:43:41,Streaming,Y,Y,124,49,5
ID0651,Jignesh,01-11-2025,17:06:43,Admin Support,Y,Y,59,270,3
ID0652,Gopal,01-11-2025,17:06:43,Streaming,Y,Y,44,302,1
ID0653,Jignesh,01-11-2025,17:22:34,Admin Support,Y,Y,42,218,2
ID0654,Sonal,01-11-2025,17:22:34,Payment related,Y,Y,21,286,5
ID0655,Sonal,01-11-2025,17:41:17,Contract related,Y,Y,69,32,4
ID0656,Sonal,01-11-2025,17:41:17,Payment related,Y,Y,46,53,1
ID0657,Madhuri,01-11-2025,17:41:17,Payment related,Y,Y,24,361,5
ID0658,Sonal,01-11-2025,17:41:17,Streaming,Y,Y,101,285,2
ID0659,Bhaskar,01-11-2025,17:48:29,Payment related,Y,Y,121,81,5
ID0660,Sonal,01-11-2025,17:48:29,Admin Support,Y,Y,61,71,3
ID0661,Bhaskar,01-11-2025,17:49:55,Contract related,Y,Y,45,80,4
ID0662,Bhaskar,01-11-2025,17:49:55,Payment related,Y,Y,40,121,5
ID0663,Dhruv,01-12-2025,09:51:50,Technical Support,Y,Y,94,56,4
ID0664,Gopal,01-12-2025,09:51:50,Streaming,Y,Y,85,314,5
ID0665,Jignesh,01-12-2025,09:57:36,Payment related,Y,Y,22,278,3
ID0666,Bhaskar,01-12-2025,09:57:36,Contract related,Y,Y,119,411,5
ID0667,Bhaskar,01-12-2025,10:12:00,Payment related,Y,Y,13,141,4
ID0668,Madhuri,01-12-2025,10:12:00,Contract related,Y,Y,60,260,4
ID0669,Darshan,01-12-2025,10:16:19,Admin Support,N,N,,0,
ID0670,Jignesh,01-12-2025,10:16:19,Payment related,Y,Y,29,363,1
ID0671,Darshan,01-12-2025,10:39:22,Payment related,Y,N,41,347,5
ID0672,Madhuri,01-12-2025,10:39:22,Contract related,Y,Y,87,340,5
ID0673,Jignesh,01-12-2025,10:48:00,Contract related,Y,Y,77,268,5
ID0674,Jignesh,01-12-2025,10:48:00,Payment related,N,N,,0,
ID0675,Dhruv,01-12-2025,10:49:26,Admin Support,Y,Y,30,166,4
ID0676,Sonal,01-12-2025,10:49:26,Payment related,N,N,,0,
ID0677,Jignesh,01-12-2025,11:06:43,Payment related,Y,Y,81,330,3
ID0678,Sonal,01-12-2025,11:06:43,Contract related,Y,Y,76,142,4
ID0679,Darshan,01-12-2025,11:41:17,Contract related,N,N,,0,
ID0680,Gopal,01-12-2025,11:41:17,Contract related,Y,Y,79,205,4
ID0681,Jatin,01-12-2025,12:04:19,Admin Support,Y,Y,114,330,3
ID0682,Gopal,01-12-2025,12:04:19,Contract related,Y,Y,15,420,2
ID0683,Bhaskar,01-12-2025,13:03:22,Streaming,Y,Y,43,200,4
ID0684,Sonal,01-12-2025,13:03:22,Technical Support,Y,Y,26,388,1
ID0685,Gopal,01-12-2025,13:30:43,Technical Support,Y,Y,57,212,2
ID0686,Sonal,01-12-2025,13:30:43,Contract related,Y,Y,86,154,3
ID0687,Darshan,01-12-2025,13:37:55,Payment related,Y,Y,110,286,3
ID0688,Bhaskar,01-12-2025,13:37:55,Contract related,Y,Y,43,290,2
ID0689,Madhuri,01-12-2025,13:42:14,Technical Support,N,N,,0,
ID0690,Madhuri,01-12-2025,13:42:14,Admin Support,N,N,,0,
ID0691,Jatin,01-12-2025,14:12:29,Technical Support,Y,Y,105,181,2
